18673,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
24255,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
12030,AAAAAAAAOPOCAAAA,387,Lake Park,Street,Suite G,Clifton,Prince Edward County,VA,28014,United States,-5.00,condo
32714,AAAAAAAAOPOCAAAA,387,Lake Park,Street,Suite G,Clifton,Prince Edward County,VA,28014,United States,-5.00,condo
35271,AAAAAAAAHMJIAAAA,326,5th Walnut,Dr.,Suite Q,Macedonia,Lewis County,TN,31087,United States,-6.00,apartment
35271,AAAAAAAAHMJIAAAA,326,5th Walnut,Dr.,Suite Q,Macedonia,Lewis County,TN,31087,United States,-6.00,apartment
42882,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
25392,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
42882,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
16053,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
42882,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
16053,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
42882,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
8996,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
25392,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
16053,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
47961,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
15389,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
48306,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
42882,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
16053,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
14446,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
16090,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
8254,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
16053,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
37486,AAAAAAAAOGCJAAAA,734,Fifth Washington,Dr.,Suite 330,Sulphur Springs,Concordia Parish,LA,78354,United States,-6.00,single family
37486,AAAAAAAAOGCJAAAA,734,Fifth Washington,Dr.,Suite 330,Sulphur Springs,Concordia Parish,LA,78354,United States,-6.00,single family
37486,AAAAAAAAOGCJAAAA,734,Fifth Washington,Dr.,Suite 330,Sulphur Springs,Concordia Parish,LA,78354,United States,-6.00,single family
37486,AAAAAAAAOGCJAAAA,734,Fifth Washington,Dr.,Suite 330,Sulphur Springs,Concordia Parish,LA,78354,United States,-6.00,single family
37486,AAAAAAAAOGCJAAAA,734,Fifth Washington,Dr.,Suite 330,Sulphur Springs,Concordia Parish,LA,78354,United States,-6.00,single family
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
23570,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
237,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
8627,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
31408,AAAAAAAAALKHAAAA,1,Lake,Pkwy,Suite 170,Sulphur Springs,Washington County,IA,58354,United States,-6.00,apartment
31408,AAAAAAAAALKHAAAA,1,Lake,Pkwy,Suite 170,Sulphur Springs,Washington County,IA,58354,United States,-6.00,apartment
31516,AAAAAAAAMBLHAAAA,634,Hickory Sixth,Cir.,Suite O,Oakwood,Gogebic County,MI,40169,United States,-5.00,condo
31516,AAAAAAAAMBLHAAAA,634,Hickory Sixth,Cir.,Suite O,Oakwood,Gogebic County,MI,40169,United States,-5.00,condo
31408,AAAAAAAAALKHAAAA,1,Lake,Pkwy,Suite 170,Sulphur Springs,Washington County,IA,58354,United States,-6.00,apartment
31408,AAAAAAAAALKHAAAA,1,Lake,Pkwy,Suite 170,Sulphur Springs,Washington County,IA,58354,United States,-6.00,apartment
31408,AAAAAAAAALKHAAAA,1,Lake,Pkwy,Suite 170,Sulphur Springs,Washington County,IA,58354,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
47961,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
23164,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
48283,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
22683,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
20765,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
16053,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
42882,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
16053,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
42882,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
16053,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
14446,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
43733,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
42882,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
16053,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
31408,AAAAAAAAALKHAAAA,1,Lake,Pkwy,Suite 170,Sulphur Springs,Washington County,IA,58354,United States,-6.00,apartment
31408,AAAAAAAAALKHAAAA,1,Lake,Pkwy,Suite 170,Sulphur Springs,Washington County,IA,58354,United States,-6.00,apartment
8996,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
16053,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
17478,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
16053,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
43733,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
16053,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
42882,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
16053,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
42882,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
16053,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
21656,AAAAAAAAIJEFAAAA,919,Elm,Ln,Suite 310,Bethel,Gibson County,IN,45281,United States,-5.00,apartment
21656,AAAAAAAAIJEFAAAA,919,Elm,Ln,Suite 310,Bethel,Gibson County,IN,45281,United States,-5.00,apartment
39223,AAAAAAAAIJEFAAAA,919,Elm,Ln,Suite 310,Bethel,Gibson County,IN,45281,United States,-5.00,apartment
889,AAAAAAAAIJEFAAAA,919,Elm,Ln,Suite 310,Bethel,Gibson County,IN,45281,United States,-5.00,apartment
35756,AAAAAAAAIJEFAAAA,919,Elm,Ln,Suite 310,Bethel,Gibson County,IN,45281,United States,-5.00,apartment
13217,AAAAAAAABKDDAAAA,169,Dogwood,Blvd,Suite G,Buena Vista,Dade County,MO,65752,United States,-6.00,condo
13217,AAAAAAAABKDDAAAA,169,Dogwood,Blvd,Suite G,Buena Vista,Dade County,MO,65752,United States,-6.00,condo
12030,AAAAAAAAOPOCAAAA,387,Lake Park,Street,Suite G,Clifton,Prince Edward County,VA,28014,United States,-5.00,condo
32714,AAAAAAAAOPOCAAAA,387,Lake Park,Street,Suite G,Clifton,Prince Edward County,VA,28014,United States,-5.00,condo
12030,AAAAAAAAOPOCAAAA,387,Lake Park,Street,Suite G,Clifton,Prince Edward County,VA,28014,United States,-5.00,condo
37486,AAAAAAAAOGCJAAAA,734,Fifth Washington,Dr.,Suite 330,Sulphur Springs,Concordia Parish,LA,78354,United States,-6.00,single family
37486,AAAAAAAAOGCJAAAA,734,Fifth Washington,Dr.,Suite 330,Sulphur Springs,Concordia Parish,LA,78354,United States,-6.00,single family
42882,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
16053,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
8254,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
16053,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
18337,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
16053,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
42882,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
16053,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
8996,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
16053,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
48807,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
42882,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
16053,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
42882,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
16053,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
42882,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
39223,AAAAAAAAIJEFAAAA,919,Elm,Ln,Suite 310,Bethel,Gibson County,IN,45281,United States,-5.00,apartment
21656,AAAAAAAAIJEFAAAA,919,Elm,Ln,Suite 310,Bethel,Gibson County,IN,45281,United States,-5.00,apartment
21656,AAAAAAAAIJEFAAAA,919,Elm,Ln,Suite 310,Bethel,Gibson County,IN,45281,United States,-5.00,apartment
16053,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
42882,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
16053,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
42882,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
16053,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
42882,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
8351,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
42882,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
16053,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
42882,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
16053,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
42882,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
16053,AAAAAAAAFLODAAAA,647,Jefferson Park,Road,Suite Y,Antioch,Douglas County,MN,58605,United States,-6.00,single family
7390,AAAAAAAACIHKAAAA,942,Jefferson,Boulevard,Suite R,Summit,Bonner County,ID,80499,United States,-7.00,single family
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
19974,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
18043,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
18043,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
27589,AAAAAAAAFMLGAAAA,191,East,Avenue,Suite 410,Wildwood,Jefferson County,IA,56871,United States,-6.00,apartment
27589,AAAAAAAAFMLGAAAA,191,East,Avenue,Suite 410,Wildwood,Jefferson County,IA,56871,United States,-6.00,apartment
27589,AAAAAAAAFMLGAAAA,191,East,Avenue,Suite 410,Wildwood,Jefferson County,IA,56871,United States,-6.00,apartment
27589,AAAAAAAAFMLGAAAA,191,East,Avenue,Suite 410,Wildwood,Jefferson County,IA,56871,United States,-6.00,apartment
35271,AAAAAAAAHMJIAAAA,326,5th Walnut,Dr.,Suite Q,Macedonia,Lewis County,TN,31087,United States,-6.00,apartment
42566,AAAAAAAAHMJIAAAA,326,5th Walnut,Dr.,Suite Q,Macedonia,Lewis County,TN,31087,United States,-6.00,apartment
35271,AAAAAAAAHMJIAAAA,326,5th Walnut,Dr.,Suite Q,Macedonia,Lewis County,TN,31087,United States,-6.00,apartment
31516,AAAAAAAAMBLHAAAA,634,Hickory Sixth,Cir.,Suite O,Oakwood,Gogebic County,MI,40169,United States,-5.00,condo
35271,AAAAAAAAHMJIAAAA,326,5th Walnut,Dr.,Suite Q,Macedonia,Lewis County,TN,31087,United States,-6.00,apartment
35271,AAAAAAAAHMJIAAAA,326,5th Walnut,Dr.,Suite Q,Macedonia,Lewis County,TN,31087,United States,-6.00,apartment
48283,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
19974,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
48283,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
33082,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
11165,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
19974,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
23164,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
23164,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
1085,AAAAAAAANDEAAAAA,339,2nd Second,Circle,Suite 20,Allentown,Hutchinson County,SD,51838,United States,-7.00,apartment
34357,AAAAAAAAFDGIAAAA,167,2nd,Dr.,Suite N,Lakeside,Dunklin County,MO,69532,United States,-6.00,apartment
42363,AAAAAAAAALKHAAAA,1,Lake,Pkwy,Suite 170,Sulphur Springs,Washington County,IA,58354,United States,-6.00,apartment
24800,AAAAAAAAALKHAAAA,1,Lake,Pkwy,Suite 170,Sulphur Springs,Washington County,IA,58354,United States,-6.00,apartment
31408,AAAAAAAAALKHAAAA,1,Lake,Pkwy,Suite 170,Sulphur Springs,Washington County,IA,58354,United States,-6.00,apartment
37486,AAAAAAAAOGCJAAAA,734,Fifth Washington,Dr.,Suite 330,Sulphur Springs,Concordia Parish,LA,78354,United States,-6.00,single family
707,AAAAAAAAOGCJAAAA,734,Fifth Washington,Dr.,Suite 330,Sulphur Springs,Concordia Parish,LA,78354,United States,-6.00,single family
37486,AAAAAAAAOGCJAAAA,734,Fifth Washington,Dr.,Suite 330,Sulphur Springs,Concordia Parish,LA,78354,United States,-6.00,single family
35271,AAAAAAAAHMJIAAAA,326,5th Walnut,Dr.,Suite Q,Macedonia,Lewis County,TN,31087,United States,-6.00,apartment
35271,AAAAAAAAHMJIAAAA,326,5th Walnut,Dr.,Suite Q,Macedonia,Lewis County,TN,31087,United States,-6.00,apartment
44751,AAAAAAAAHMJIAAAA,326,5th Walnut,Dr.,Suite Q,Macedonia,Lewis County,TN,31087,United States,-6.00,apartment
